hhnum,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15
114815,1,1,1,2,2,1,6,6,6,6,6,1,3,1,1
114821,1,1,2,2,1,4,6,6,6,6,6,7,1,1,2
114833,1,1,2,2,3,1,1,1,1,1,1,3,1,2,1
114837,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1
114840,1,2,1,1,2,3,1,1,1,1,1,3,1,1,1
114848,1,1,3,1,3,5,2,2,2,2,2,10,3,1,4
114850,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1
114857,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1
114861,1,1,2,1,1,2,1,1,1,1,1,5,2,1,3
114869,1,1,1,4,2,1,3,3,3,3,3,8,2,3,1
114874,1,1,2,1,1,1,1,1,1,1,1,7,4,9,2
114885,1,1,3,2,1,1,3,3,3,3,3,3,2,3,4
114888,1,1,2,2,1,1,3,3,3,3,3,4,1,1,1
114904,,,,,,,,,,,,,,,
114936,1,1,3,1,2,1,1,1,1,1,1,1,11,2,1
114944,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1
114975,1,1,1,2,2,1,2,2,2,2,2,4,2,1,1
114985,1,1,3,2,2,1,3,3,3,3,3,1,1,9,13
114987,1,2,1,2,1,2,4,4,4,4,4,7,1,1,2
114994,1,1,1,1,3,3,2,2,2,2,2,4,1,1,1
114995,,,,,,,,,,,,,,,
114998,1,1,2,1,2,4,2,2,2,2,2,6,2,3,2
115032,,,,,,,,,,,,,,,
115034,1,2,3,2,5,1,4,4,4,4,4,1,5,1,4
115038,1,2,1,2,1,1,1,1,1,1,1,7,8,1,6
115042,1,1,1,2,1,2,3,3,3,3,3,1,9,1,1
115052,1,1,1,1,2,3,3,3,3,3,3,4,2,6,6
115082,1,2,1,2,1,1,1,1,1,1,1,2,5,2,1
115090,1,1,3,2,2,1,3,3,3,3,3,1,2,2,11
115091,1,2,1,1,1,1,1,1,1,1,1,3,2,1,1
115094,1,1,3,1,2,2,2,2,2,2,2,6,1,1,1
115096,1,1,3,1,2,2,1,1,1,1,1,2,1,1,1
115098,1,2,1,1,2,2,1,1,1,1,1,1,5,3,1
115105,1,1,1,1,2,3,3,3,3,3,3,1,5,4,7
115108,,,,,,,,,,,,,,,
115119,1,2,1,1,1,4,3,3,3,3,3,1,2,1,1
115128,1,2,1,1,1,2,2,2,2,2,2,1,1,4,2
115145,1,1,1,2,1,1,4,4,4,4,4,4,1,1,2
115146,1,2,1,2,1,6,3,3,3,3,3,3,10,7,8
115152,1,1,1,1,2,3,4,4,4,4,4,7,1,4,2
115157,1,1,1,2,3,1,1,1,1,1,1,2,4,2,1
115158,1,2,1,3,2,6,3,3,3,3,3,6,1,1,1
115164,1,1,1,2,1,2,5,5,5,5,5,7,1,1,1
115168,1,2,1,3,1,1,1,1,1,1,1,4,4,6,10
115172,1,2,1,2,1,2,5,5,5,5,5,6,5,1,2
115181,1,1,3,1,1,2,2,2,2,2,2,4,1,1,1
115182,1,1,3,1,3,2,2,2,2,2,2,1,1,1,1
115196,1,2,2,3,3,4,5,5,5,5,5,3,1,1,1
115198,1,1,1,1,2,4,1,1,1,1,1,4,3,6,10
115208,1,1,1,2,1,2,1,1,1,1,1,3,2,1,1
115210,1,1,2,1,2,3,3,3,3,3,3,1,1,6,1
115219,1,2,2,2,2,3,1,1,1,1,1,2,1,1,1
115220,1,1,2,2,1,2,4,4,4,4,4,4,5,5,2
115238,1,1,2,1,1,2,3,3,3,3,3,6,1,1,2
115248,1,1,1,2,3,4,2,2,2,2,2,4,1,1,2
115249,1,2,2,1,1,1,1,1,1,1,1,4,2,1,3
115263,1,1,1,1,2,2,1,1,1,1,1,3,8,3,3
115266,1,1,1,1,1,2,2,2,2,2,2,4,5,1,2
115279,1,2,2,1,1,1,2,2,2,2,2,3,2,5,1
115281,1,2,2,2,1,2,2,2,2,2,2,10,1,1,4
115282,1,1,1,2,2,4,1,1,1,1,1,2,2,1,3
115293,1,1,2,2,1,1,1,1,1,1,1,7,1,1,2
115312,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1
115313,1,1,1,2,2,2,1,1,1,1,1,7,1,1,1
115324,,,,,,,,,,,,,,,
115325,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1
115331,1,2,2,1,1,1,1,1,1,1,1,7,1,2,4
115338,1,2,1,2,1,2,3,3,3,3,3,5,1,1,1
115340,1,2,2,2,2,3,5,5,5,5,5,4,1,1,1
115342,1,1,2,2,2,4,7,7,7,7,7,4,1,1,2
115348,1,1,1,2,1,4,1,1,1,1,1,3,1,2,1
115352,1,2,1,4,3,1,2,2,2,2,2,2,1,1,1
115353,1,2,2,1,2,4,1,1,1,1,1,1,1,1,1
115371,1,2,2,3,1,4,4,4,4,4,4,4,2,2,1
115376,1,1,1,1,2,3,2,2,2,2,2,1,1,1,4
115381,1,1,1,2,1,1,3,3,3,3,3,1,1,1,1
115402,1,2,2,2,1,3,3,3,3,3,3,1,3,2,4
115407,1,1,1,2,1,3,2,2,2,2,2,3,1,1,1
115428,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4
115432,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1
115435,1,1,1,2,3,2,4,4,4,4,4,4,5,5,2
115436,1,2,2,1,1,3,2,2,2,2,2,2,1,1,1
115444,1,1,1,1,1,1,3,3,3,3,3,6,1,1,2
115445,,,,,,,,,,,,,,,
115447,1,1,3,1,2,3,6,6,6,6,6,4,5,1,2
115448,1,2,1,1,1,3,4,4,4,4,4,1,1,1,1
115452,,,,,,,,,,,,,,,
115457,1,1,1,4,3,1,2,2,2,2,2,3,1,1,1
115458,1,2,1,2,1,2,3,3,3,3,3,3,1,1,3
115459,1,2,1,2,1,3,3,3,3,3,3,3,1,3,5
115469,1,1,1,1,4,4,1,1,1,1,1,5,2,2,3
115474,1,2,3,2,1,3,4,4,4,4,4,2,1,4,4
115475,1,1,2,1,2,3,1,1,1,1,1,8,1,1,1
115496,1,2,1,1,1,2,4,4,4,4,4,6,6,4,7
115520,1,2,1,1,2,4,4,4,4,4,4,7,3,4,7
115523,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1
115524,1,1,1,2,4,1,3,3,3,3,3,3,6,2,3
115531,1,2,1,1,2,1,2,2,2,2,2,6,5,1,4
115534,1,1,1,1,1,1,3,3,3,3,3,6,1,1,1
115550,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1
115575,1,1,2,2,2,1,3,3,3,3,3,2,2,1,3
115587,1,2,1,2,2,5,6,6,6,6,6,1,1,1,2
115591,1,1,3,2,2,2,3,3,3,3,3,5,1,2,1
115592,1,1,1,1,1,2,1,1,1,1,1,3,1,2,1
115609,1,2,1,2,1,5,2,2,2,2,2,5,3,1,4
115613,1,2,1,1,1,1,2,2,2,2,2,4,4,2,1
115632,,,,,,,,,,,,,,,
115654,1,1,2,2,3,1,7,7,7,7,7,4,4,6,10
115663,1,1,1,2,1,1,1,1,1,1,1,9,1,1,4
115679,,,,,,,,,,,,,,,
115683,1,2,1,1,1,5,6,6,6,6,6,1,1,2,1
115684,1,2,1,2,3,1,1,1,1,1,1,1,5,3,2
115695,1,2,1,2,1,4,3,3,3,3,3,6,9,2,4
115710,,,,,,,,,,,,,,,
115718,1,2,2,2,2,4,1,1,1,1,1,4,1,2,1
115721,1,1,2,1,1,2,1,1,1,1,1,2,2,3,3
115722,1,1,2,2,2,3,1,1,1,1,1,6,1,1,1
115726,1,1,1,3,1,1,6,6,6,6,6,1,1,2,1
115735,1,2,1,1,4,6,3,3,3,3,3,1,1,2,2
115752,1,1,2,2,4,2,3,3,3,3,3,6,1,2,4
115764,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1
115775,1,2,2,1,3,3,4,4,4,4,4,4,1,1,1
115785,,,,,,,,,,,,,,,
115786,,,,,,,,,,,,,,,
115797,1,1,2,1,2,1,1,1,1,1,1,2,4,9,6
115803,1,1,1,2,1,2,2,2,2,2,2,1,6,4,2
115808,1,1,1,2,1,2,1,1,1,1,1,2,1,2,1
115827,1,1,1,2,2,5,1,1,1,1,1,3,2,5,1
115829,1,1,2,1,2,1,3,3,3,3,3,5,10,8,6
115832,1,2,2,2,1,4,5,5,5,5,5,5,4,2,1
115836,1,1,1,1,1,3,6,6,6,6,6,3,1,1,2
115843,1,2,1,1,3,2,1,1,1,1,1,5,4,6,3
115846,1,2,1,1,1,1,3,3,3,3,3,2,1,1,1
115855,1,2,3,2,4,3,3,3,3,3,3,2,1,6,8
115857,1,1,1,2,2,3,2,2,2,2,2,5,5,5,12
115872,1,1,1,2,3,1,3,3,3,3,3,1,1,1,1
115898,,,,,,,,,,,,,,,
115901,1,1,1,1,3,2,1,1,1,1,1,2,4,2,1
115908,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1
115937,1,2,1,2,3,1,2,2,2,2,2,1,1,1,1
115945,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1
115966,1,2,1,3,1,1,3,3,3,3,3,2,1,1,2
115976,1,1,2,2,1,2,2,2,2,2,2,1,7,10,9
115978,1,1,1,2,3,4,2,2,2,2,2,3,1,1,1
115981,1,1,2,1,1,1,2,2,2,2,2,6,6,4,7
115988,1,1,1,2,2,2,1,1,1,1,1,2,5,6,3
115994,1,1,1,2,1,3,2,2,2,2,2,5,6,1,1
115999,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1
116016,1,2,2,1,2,4,1,1,1,1,1,6,6,4,4
116038,1,2,1,1,2,4,1,1,1,1,1,3,1,2,1
116048,1,1,2,1,1,1,3,3,3,3,3,1,1,1,1
116071,,,,,,,,,,,,,,,
116072,1,2,2,1,2,1,3,3,3,3,3,3,1,1,1
116075,1,1,1,1,1,1,3,3,3,3,3,6,1,1,1
116079,,,,,,,,,,,,,,,
116100,1,1,1,3,4,3,2,2,2,2,2,7,1,1,2
116104,1,1,1,2,3,2,1,1,1,1,1,4,5,3,1
116108,1,1,3,4,1,1,1,1,1,1,1,2,8,6,3
116118,1,1,1,2,4,4,1,1,1,1,1,4,3,2,3
116127,1,1,1,1,1,2,4,4,4,4,4,1,1,1,2
116128,,,,,,,,,,,,,,,
116130,1,1,3,1,2,4,1,1,1,1,1,1,1,1,2
116138,1,2,2,2,1,2,5,5,5,5,5,3,1,1,1
116142,1,1,1,2,1,1,2,2,2,2,2,3,1,5,1
116153,1,1,2,2,4,1,1,1,1,1,1,2,4,9,3
116154,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1
116168,1,1,1,2,1,3,3,3,3,3,3,2,1,1,1
116184,1,1,1,1,1,2,7,7,7,7,7,7,1,1,2
116202,1,1,2,2,1,1,5,5,5,5,5,2,2,2,1
116204,1,2,1,1,1,2,1,1,1,1,1,3,1,1,1
116207,1,1,1,2,1,3,4,4,4,4,4,4,3,1,1
116208,,,,,,,,,,,,,,,
116216,1,1,1,4,1,3,6,6,6,6,6,4,2,1,2
116231,1,2,1,2,4,1,6,6,6,6,6,1,1,1,1
116236,1,1,1,1,4,2,5,5,5,5,5,4,5,5,2
116242,1,1,2,2,2,1,1,1,1,1,1,2,4,2,1
116260,1,1,3,1,1,4,2,2,2,2,2,3,1,1,1
116261,1,1,2,2,2,3,1,1,1,1,1,9,6,3,3
116263,1,2,2,1,3,1,1,1,1,1,1,5,4,4,4
116270,1,2,3,1,1,2,7,7,7,7,7,10,3,4,5
116278,1,1,1,2,3,2,4,4,4,4,4,3,1,1,2
116281,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1
116293,1,2,3,1,1,4,1,1,1,1,1,5,2,1,3
116295,1,1,1,1,3,1,1,1,1,1,1,2,4,2,3
116299,1,1,2,2,3,5,2,2,2,2,2,2,1,1,1
116316,1,1,1,1,1,6,3,3,3,3,3,7,9,3,8
116318,1,1,1,1,3,1,1,1,1,1,1,2,2,3,3
116343,1,1,1,2,1,1,1,1,1,1,1,2,3,3,4
116347,1,2,1,2,1,2,1,1,1,1,1,4,12,6,3
116352,1,2,1,1,4,5,7,7,7,7,7,3,1,1,2
116358,1,2,1,1,2,1,1,1,1,1,1,3,1,2,1
116366,1,2,1,4,3,6,3,3,3,3,3,5,2,2,8
116369,1,2,1,2,2,1,1,1,1,1,1,8,2,1,1
116381,1,1,1,1,1,5,2,2,2,2,2,2,9,3,5
116394,,,,,,,,,,,,,,,
116398,1,2,3,2,1,3,1,1,1,1,1,2,2,3,3
116412,1,1,1,1,2,4,4,4,4,4,4,2,2,3,3
116427,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1
116430,1,2,2,3,2,2,2,2,2,2,2,1,5,5,4
116431,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1
116434,1,1,3,1,1,6,4,4,4,4,4,1,1,1,4
116438,1,2,2,1,3,6,1,1,1,1,1,6,1,1,2
116443,1,2,1,2,2,2,6,6,6,6,6,1,1,1,2
116454,1,1,3,3,1,2,3,3,3,3,3,2,1,1,1
116457,1,1,1,1,2,4,1,1,1,1,1,5,3,1,1
116459,1,2,3,1,1,2,4,4,4,4,4,5,5,5,2
116461,1,2,2,1,1,4,1,1,1,1,1,1,12,6,3
116465,1,2,1,2,2,2,3,3,3,3,3,4,11,6,2
116475,1,1,1,1,3,1,4,4,4,4,4,3,4,4,4
116483,1,2,1,1,1,1,2,2,2,2,2,5,12,6,3
116484,1,1,1,1,1,4,2,2,2,2,2,2,2,3,3
116486,1,1,1,2,1,4,2,2,2,2,2,5,3,1,1
116488,1,1,1,1,2,2,2,2,2,2,2,5,3,1,1
116498,1,2,1,1,1,3,1,1,1,1,1,8,2,3,1
116499,1,1,2,4,1,2,1,1,1,1,1,2,4,6,10
116501,1,1,1,1,2,5,2,2,2,2,2,3,1,1,1
116506,1,1,2,2,1,6,1,1,1,1,1,11,3,7,5
116509,,,,,,,,,,,,,,,
116533,,,,,,,,,,,,,,,
116535,1,2,3,2,1,1,7,7,7,7,7,5,4,2,1
116536,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2
116537,1,1,3,1,4,1,1,1,1,1,1,7,7,5,4
116547,1,1,1,2,1,2,5,5,5,5,5,3,1,1,1
116558,1,1,1,2,2,2,2,2,2,2,2,4,1,1,1
116566,,,,,,,,,,,,,,,
116577,1,2,1,1,1,1,1,1,1,1,1,3,2,2,1
116589,1,2,1,1,2,4,5,5,5,5,5,10,7,5,11
116595,1,1,2,2,1,2,3,3,3,3,3,1,1,1,1
116602,1,1,3,1,2,1,2,2,2,2,2,2,1,2,1
116606,1,1,1,2,3,6,1,1,1,1,1,2,1,1,1
116611,1,1,1,1,1,1,3,3,3,3,3,2,1,1,1
116621,1,1,1,2,1,3,2,2,2,2,2,1,1,1,1
116632,1,1,1,2,1,4,2,2,2,2,2,2,2,3,1
116635,1,2,1,1,1,2,1,1,1,1,1,5,4,6,3
116636,1,2,1,2,1,1,1,1,1,1,1,4,4,2,10
116652,1,1,1,1,1,3,4,4,4,4,4,6,3,1,1
116668,1,1,1,2,1,5,7,7,7,7,7,7,3,10,7
116677,1,2,1,1,1,3,3,3,3,3,3,6,1,1,1
116710,1,2,1,1,4,6,2,2,2,2,2,4,2,2,2
116712,1,2,1,3,1,1,2,2,2,2,2,6,2,2,1
116715,1,2,1,2,1,4,5,5,5,5,5,3,1,2,1
116721,1,1,1,2,1,5,2,2,2,2,2,2,1,1,1
116730,1,1,1,2,3,2,6,6,6,6,6,3,1,1,1
116731,1,1,1,1,1,1,5,5,5,5,5,6,5,5,4
116753,1,2,3,1,1,1,2,2,2,2,2,2,2,3,3
116772,1,2,1,1,1,2,2,2,2,2,2,4,1,5,1
116788,1,2,1,3,2,3,6,6,6,6,6,4,1,1,2
116811,1,2,1,1,1,2,3,3,3,3,3,5,2,1,3
116817,1,1,2,3,1,1,2,2,2,2,2,2,4,6,6
116828,1,2,1,2,1,2,2,2,2,2,2,6,3,1,1
116841,1,1,2,1,1,2,2,2,2,2,2,4,1,5,1
116845,1,2,1,1,2,2,3,3,3,3,3,7,1,1,1
116855,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1
116861,1,2,1,1,2,2,1,1,1,1,1,1,4,2,1
116869,1,1,1,1,2,2,2,2,2,2,2,5,1,1,4
116896,1,2,1,1,2,5,1,1,1,1,1,5,1,9,1
116904,1,1,1,1,4,2,3,3,3,3,3,11,10,7,4
116937,1,1,1,2,4,1,2,2,2,2,2,3,1,1,1
116959,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1
116976,1,1,3,1,3,6,2,2,2,2,2,4,1,2,4
116977,1,2,2,2,4,2,7,7,7,7,7,7,1,1,1
116984,,,,,,,,,,,,,,,
116987,1,2,2,2,2,2,4,4,4,4,4,1,3,1,2
116992,,,,,,,,,,,,,,,
117000,1,1,2,1,1,2,2,2,2,2,2,6,3,1,1
117009,1,2,1,2,1,2,1,1,1,1,1,4,1,1,1
117022,,,,,,,,,,,,,,,
117029,1,1,1,1,1,5,2,2,2,2,2,2,1,1,1
117041,1,1,1,1,1,2,3,3,3,3,3,3,1,1,1
117045,1,1,2,1,1,2,2,2,2,2,2,7,1,1,2
117048,,,,,,,,,,,,,,,
117059,1,1,1,1,2,2,1,1,1,1,1,2,8,4,4
117067,1,1,3,2,3,1,1,1,1,1,1,11,1,3,4
117076,1,2,2,1,1,2,2,2,2,2,2,4,1,1,2
117081,1,1,1,2,4,1,3,3,3,3,3,1,2,1,1
117082,1,2,1,1,2,1,1,1,1,1,1,2,8,5,4
117086,1,1,1,2,2,3,2,2,2,2,2,1,1,1,1
117089,1,2,3,1,4,1,1,1,1,1,1,2,4,2,1
117109,1,2,3,2,2,2,2,2,2,2,2,11,10,7,11
117110,1,2,1,1,1,5,2,2,2,2,2,1,3,1,1
117120,1,2,1,1,1,1,1,1,1,1,1,3,8,3,1
117129,1,1,1,2,1,1,2,2,2,2,2,4,9,1,1
117130,1,2,2,1,1,1,2,2,2,2,2,2,1,1,1
117131,,,,,,,,,,,,,,,
117139,1,2,2,2,1,1,1,1,1,1,1,8,1,1,1
117141,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1
117145,1,1,1,1,2,1,2,2,2,2,2,4,5,1,2
117150,1,2,1,2,4,5,1,1,1,1,1,2,4,2,1
117160,1,2,3,2,2,1,1,1,1,1,1,1,1,2,1
117162,1,1,2,2,1,4,3,3,3,3,3,4,2,6,2
117168,1,1,2,2,3,3,2,2,2,2,2,2,1,1,1
117174,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1
117181,1,1,1,2,1,3,2,2,2,2,2,3,1,6,1
117184,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1
117188,1,1,1,1,3,6,1,1,1,1,1,1,1,1,1
117189,1,2,1,1,2,1,2,2,2,2,2,2,1,2,1
117194,1,1,1,1,2,2,5,5,5,5,5,4,1,1,1
117206,1,1,2,1,1,2,3,3,3,3,3,3,1,1,1
117241,1,2,1,1,3,4,1,1,1,1,1,5,1,2,1
117246,1,1,2,1,1,5,1,1,1,1,1,1,1,1,1
117249,1,1,1,1,1,1,2,2,2,2,2,4,1,1,1
117255,1,1,2,1,4,2,3,3,3,3,3,1,1,1,1
117261,1,1,3,1,3,5,3,3,3,3,3,2,1,1,1
117278,,,,,,,,,,,,,,,
117282,1,1,2,1,3,1,2,2,2,2,2,4,1,1,2
117283,1,2,1,1,4,2,1,1,1,1,1,3,4,2,3
117285,1,1,3,1,1,1,1,1,1,1,1,1,2,1,3
117286,1,1,2,2,1,3,2,2,2,2,2,1,5,1,1
117289,1,2,1,1,1,4,7,7,7,7,7,7,3,4,5
117298,1,1,2,1,3,2,2,2,2,2,2,2,2,3,3
117327,1,2,2,2,2,1,3,3,3,3,3,3,1,1,1
117330,1,2,2,1,1,5,6,6,6,6,6,3,1,1,1
117333,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2
117347,1,1,2,2,2,1,1,1,1,1,1,3,1,1,1
117349,1,1,1,2,4,5,7,7,7,7,7,10,3,1,1
117351,1,2,1,1,1,1,1,1,1,1,1,3,2,2,1
117354,1,1,2,1,2,1,1,1,1,1,1,8,2,3,1
117357,,,,,,,,,,,,,,,
117358,1,2,2,2,1,3,2,2,2,2,2,3,1,1,1
117365,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1
117366,1,1,1,2,2,1,1,1,1,1,1,3,2,3,1
117369,1,1,1,2,1,3,2,2,2,2,2,4,2,3,2
117374,1,2,1,2,1,1,2,2,2,2,2,3,1,4,2
117379,,,,,,,,,,,,,,,
117381,1,1,1,2,2,1,3,3,3,3,3,1,1,1,1
117389,1,1,1,2,4,4,3,3,3,3,3,11,1,2,4
117397,1,1,2,2,4,2,3,3,3,3,3,3,10,2,8
117399,1,1,1,2,2,3,3,3,3,3,3,11,1,2,4
117400,,,,,,,,,,,,,,,
117409,1,2,1,1,1,1,2,2,2,2,2,2,1,1,1
117427,,,,,,,,,,,,,,,
117437,1,1,1,1,1,1,2,2,2,2,2,6,1,2,1
117449,1,2,2,1,2,1,3,3,3,3,3,3,6,2,1
117450,,,,,,,,,,,,,,,
117454,1,2,1,1,2,2,6,6,6,6,6,5,3,1,3
117459,1,2,1,4,3,1,1,1,1,1,1,3,2,3,3
117466,1,2,1,1,5,1,2,2,2,2,2,2,1,1,1
117472,1,1,1,1,1,1,3,3,3,3,3,5,1,1,3
117478,1,2,1,2,4,2,1,1,1,1,1,2,1,1,1
117485,1,2,1,2,3,5,1,1,1,1,1,8,1,4,1
117492,1,1,1,4,2,2,1,1,1,1,1,1,1,2,1
117515,1,2,1,2,2,1,3,3,3,3,3,1,2,1,1
117517,1,1,2,2,3,6,1,1,1,1,1,2,2,3,2
117520,1,2,2,1,2,1,6,6,6,6,6,5,2,2,3
117522,1,1,1,1,4,1,1,1,1,1,1,4,4,2,10
117530,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1
117540,1,1,2,1,2,1,1,1,1,1,1,5,4,2,1
117545,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1
117564,1,1,1,1,1,4,3,3,3,3,3,4,2,6,6
117588,1,1,1,2,3,2,1,1,1,1,1,2,4,2,1
117594,1,2,1,1,3,3,2,2,2,2,2,5,1,1,1
117606,,,,,,,,,,,,,,,
117617,1,1,1,2,1,2,3,3,3,3,3,10,1,2,4
117618,1,2,1,1,2,2,2,2,2,2,2,6,7,10,9
117627,1,1,1,1,3,1,3,3,3,3,3,2,1,1,1
117650,1,1,1,2,2,3,3,3,3,3,3,2,1,2,4
117654,1,1,2,4,1,5,3,3,3,3,3,3,1,1,5
117657,1,1,1,2,4,1,1,1,1,1,1,2,1,1,1
117658,1,2,2,1,1,5,4,4,4,4,4,3,1,1,2
117663,1,2,2,4,3,1,1,1,1,1,1,12,4,11,10
117673,,,,,,,,,,,,,,,
117681,1,2,1,1,4,3,1,1,1,1,1,3,1,1,1
117684,1,1,2,2,2,2,1,1,1,1,1,5,4,2,1
117687,,,,,,,,,,,,,,,
117689,1,2,1,1,2,3,1,1,1,1,1,5,2,1,3
117707,1,1,1,3,2,1,2,2,2,2,2,2,2,5,1
117722,1,1,1,1,2,3,2,2,2,2,2,1,1,1,1
117753,1,1,2,1,2,5,3,3,3,3,3,3,1,1,5
117769,1,1,2,1,4,1,6,6,6,6,6,3,1,1,1
117777,1,1,3,1,1,2,1,1,1,1,1,5,4,6,6
117778,1,2,2,2,1,1,3,3,3,3,3,4,1,2,1
117786,1,2,2,2,1,1,3,3,3,3,3,2,1,1,1
117801,1,1,3,2,1,1,1,1,1,1,1,1,1,2,1
117814,1,1,2,4,4,3,3,3,3,3,3,5,3,2,4
117819,1,2,3,1,1,1,2,2,2,2,2,1,1,1,1
117830,1,2,3,1,2,3,4,4,4,4,4,7,3,4,5
117837,,,,,,,,,,,,,,,
117844,1,1,3,1,2,3,3,3,3,3,3,11,1,2,4
117846,,,,,,,,,,,,,,,
117854,1,2,1,1,1,3,2,2,2,2,2,4,1,1,1
117875,1,1,1,2,1,2,2,2,2,2,2,5,7,5,1
117882,1,2,1,1,2,1,1,1,1,1,1,5,4,6,6
117894,,,,,,,,,,,,,,,
117897,1,2,3,1,2,3,4,4,4,4,4,3,1,1,2
117906,1,1,3,3,1,1,1,1,1,1,1,1,11,11,3
117917,,,,,,,,,,,,,,,
117919,1,1,1,1,2,3,2,2,2,2,2,2,5,1,2
117924,1,1,1,2,4,4,2,2,2,2,2,5,1,1,1
117955,1,1,1,4,2,3,4,4,4,4,4,1,1,1,1
117962,,,,,,,,,,,,,,,
117964,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1
117965,1,1,1,1,1,1,3,3,3,3,3,1,1,1,2
117971,1,2,1,2,3,2,2,2,2,2,2,6,3,1,1
117980,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1
117981,1,2,3,2,4,2,2,2,2,2,2,5,3,1,1
117987,1,2,1,2,3,1,1,1,1,1,1,5,4,6,3
117988,1,1,1,1,2,2,2,2,2,2,2,6,3,4,5
117992,1,2,1,2,3,1,1,1,1,1,1,4,13,6,10
118008,1,2,2,1,3,2,2,2,2,2,2,2,2,3,5
118028,1,2,1,2,1,1,3,3,3,3,3,1,1,1,1
118040,1,1,2,1,1,1,1,1,1,1,1,2,11,11,1
118041,,,,,,,,,,,,,,,
118061,1,2,1,1,2,1,2,2,2,2,2,4,4,6,10
118085,1,2,1,2,4,5,1,1,1,1,1,1,1,1,1
118091,1,2,2,2,3,3,1,1,1,1,1,4,12,6,3
118092,1,1,1,1,3,2,4,4,4,4,4,1,6,8,9
118099,1,1,1,1,2,3,1,1,1,1,1,3,2,3,3
118101,,,,,,,,,,,,,,,
118112,1,2,1,1,4,3,3,3,3,3,3,1,6,4,7
118114,1,1,3,1,2,1,1,1,1,1,1,3,2,3,3
118117,1,1,2,2,3,1,3,3,3,3,3,2,2,3,2
118127,1,1,1,1,3,2,4,4,4,4,4,4,5,1,2
118136,1,1,2,2,1,1,1,1,1,1,1,1,2,1,6
118142,1,1,1,2,2,1,2,2,2,2,2,3,2,3,3
118144,,,,,,,,,,,,,,,
118152,1,1,2,1,1,1,1,1,1,1,1,5,1,2,1
118156,1,1,3,2,2,3,3,3,3,3,3,1,10,8,5
118169,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1
118177,1,2,2,2,1,5,2,2,2,2,2,1,1,1,1
118193,1,2,2,1,1,2,1,1,1,1,1,6,2,1,6
118195,1,2,1,2,3,4,2,2,2,2,2,7,3,1,4
118199,1,1,1,1,3,3,3,3,3,3,3,2,6,4,7
118204,1,1,1,2,4,3,1,1,1,1,1,3,3,4,7
118206,1,1,2,2,4,2,2,2,2,2,2,1,1,1,1
118211,1,2,1,1,2,3,2,2,2,2,2,1,1,1,1
118220,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1
118223,,,,,,,,,,,,,,,
118238,1,2,1,2,1,2,7,7,7,7,7,2,4,2,1
118245,1,1,2,2,1,2,2,2,2,2,2,1,3,1,1
118247,1,1,2,1,2,2,3,3,3,3,3,6,9,1,2
118248,1,1,2,1,1,5,4,4,4,4,4,1,3,1,1
118250,1,2,1,1,1,1,5,5,5,5,5,3,1,1,4
118264,1,1,1,1,1,2,1,1,1,1,1,2,12,2,10
118265,1,1,2,2,1,4,3,3,3,3,3,4,1,1,1
118277,1,1,2,1,1,3,2,2,2,2,2,5,11,5,1
118289,1,1,2,3,2,4,2,2,2,2,2,6,1,1,4
118292,1,2,1,2,2,3,2,2,2,2,2,3,1,1,1
118293,1,1,1,2,3,3,2,2,2,2,2,4,3,1,2
118296,1,1,1,1,4,3,1,1,1,1,1,2,5,2,1
118303,1,1,2,1,1,3,1,1,1,1,1,7,7,5,4
118321,1,1,2,4,4,1,1,1,1,1,1,9,8,3,3
118325,1,1,3,3,5,6,3,3,3,3,3,11,10,7,8
